#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
POPE_AIREASON_MODIFIER_SAME_CULTURE;[Root.GetTitledFirstName] is of the same §YCulture§! as [From.GetTitledFirstName];[Root.Get_Le_TitledFirstName] est de la même §Yculture§! que [From.Get_le_TitledFirstName];[Root.GetTitledFirstName] ist von der gleichen §YKultur§! wie [From.GetTitledFirstName];;[Root.GetTitledFirstName] es de la misma §Ycultura§! que [From.GetTitledFirstName];;;;;;;;x
POPE_AIREASON_MODIFIER_SAME_CULTURE_TARGET;[FromFrom.GetTitledFirstName] is of the same §YCulture§! as [From.GetTitledFirstName];[FromFrom.Get_Le_TitledFirstName] est de la même §Yculture§! que [From.Get_le_TitledFirstName];[FromFrom.GetTitledFirstName] ist von der gleichen §YKultur§! wie [From.GetTitledFirstName];;[FromFrom.GetTitledFirstName] es de la misma §Ycultura§! que [From.GetTitledFirstName];;;;;;;;x
POPE_AIREASON_MODIFIER_SAME_DYNASTY;[Root.GetTitledFirstName] is of [From.GetTitledFirstName]'s §YDynasty§!;[Root.Get_Le_TitledFirstName] est de la §Ydynastie§! [From.Get_du_TitledFirstName];[Root.GetTitledFirstName] ist von der gleichen Dynastie wie [From.GetTitledFirstName];;[Root.GetTitledFirstName] es de la §Ydinastía§! de [From.GetTitledFirstName];;;;;;;;x
POPE_AIREASON_MODIFIER_SAME_DYNASTY_TARGET;[FromFrom.GetTitledFirstName] is of [From.GetTitledFirstName]'s §YDynasty§!;[FromFrom.Get_Le_TitledFirstName] est de la §Ydynastie§! [From.Get_du_TitledFirstName];[FromFrom.GetTitledFirstName] ist von der gleichen Dynastie wie [From.GetTitledFirstName];;[FromFrom.GetTitledFirstName] es de la §Ydinastía§! de [From.GetTitledFirstName];;;;;;;;x
POPE_AIREASON_MODIFIER_SPOUSE_FAITHFUL;[FromFrom.GetTitledFirstName] is a faithful spouse;[FromFrom.Get_Le_TitledFirstName] est un[FromFrom.Get_E] épou[FromFrom.GetXSe] fidèle;[FromFrom.GetTitledFirstName] ist eine treue Gattin;;[FromFrom.GetTitledFirstName] es un cónyuge fiel;;;;;;;;x
POPE_AIREASON_MODIFIER_SPOUSE_HEATHEN;[FromFrom.GetTitledFirstName] is a heathen;[FromFrom.Get_Le_TitledFirstName] est un[FromFrom.Get_E] païe[FromFrom.GetNNne];[FromFrom.GetTitledFirstName] ist ein Ungläubiger;;[FromFrom.GetTitledFirstName] ;;;;;;;;x
POPE_AIREASON_MODIFIER_SPOUSE_UNFAITHFUL;[FromFrom.GetTitledFirstName] was unfaithful;[FromFrom.Get_Le_TitledFirstName] a été infidèle;[FromFrom.GetTitledFirstName] war untreu;;[FromFrom.GetTitledFirstName] fue infiel;;;;;;;;x
POPE_AIREASON_MODIFIER_TARGET_IS_KINSLAYER;[FromFrom.GetTitledFirstName] is a §YKinslayer§!;[FromFrom.Get_Le_TitledFirstName] est un[FromFrom.Get_E] §Yparricide§!;[FromFrom.GetTitledFirstName] ist ein §YKönigsmörder§!;;[FromFrom.GetTitledFirstName] es un §Ymataparientes§!;;;;;;;;x
POPE_AIREASON_MODIFIER_TARGET_IS_SINNER;[FromFrom.GetTitledFirstName] is a §YSinner§!;[FromFrom.Get_Le_TitledFirstName] est dans le péché;[FromFrom.GetTitledFirstName] ist ein §YSünder§!;;[FromFrom.GetTitledFirstName] es §Ypecador[FromFrom.GetXA]§!;;;;;;;;x
POPE_AIREASON_MODIFIER_TARGET_OF_CLAIM_IS_FEMALE;[FromFrom.GetTitledFirstName] is a §YWoman§!;[FromFrom.GetTitledFirstName] est une §Yfemme§!;[FromFrom.GetTitledFirstName] ist eine §YFrau§!;;[FromFrom.GetTitledFirstName] es una §Ymujer§!;;;;;;;;x
POPE_AIREASON_MODIFIER_TARGET_OF_CLAIM_IS_MALE;[FromFrom.GetTitledFirstName] is a §YMan§!;[FromFrom.GetTitledFirstName] est un §Yhomme§!;[FromFrom.GetTitledFirstName] ist ein §YMann§!;;[FromFrom.GetTitledFirstName] es un §Yhombre§!;;;;;;;;x
POPE_AIREASON_MODIFIER_UNCROWNED_RULER;[Root.GetTitledFirstName] has not been §YCrowned§!;[Root.Get_Le_TitledFirstName] n'a pas été §Ycouronné[Root.Get_E]§!;[Root.GetTitledFirstName] wurde nicht §Ygekrönt§!;;[Root.GetTitledFirstName] no ha sido §Ycoronad[Root.GetOA]§!;;;;;;;;x
POPE_AIREASON_MODIFIER_UNCROWNED_RULER_TARGET;[FromFrom.GetTitledFirstName] has not been §YCrowned§!;[FromFrom.Get_Le_TitledFirstName] n'a pas été §Ycouronné[FromFrom.Get_E]§!;[FromFrom.GetTitledFirstName] wurde nicht §Ygekrönt§!;;[FromFrom.GetTitledFirstName] no fue §Ycoronad[FromFrom.GetOA]§!;;;;;;;;x
POPE_AIREASON_MODIFIER_WAGING_CRUSADE;[Root.GetTitledFirstName] is waging war against the infidels in the current §YCrusade§!;[Root.Get_Le_TitledFirstName] mène une guerre contre les infidèles dans la §Ycroisade§! actuelle;[Root.GetTitledFirstName] führt Krieg gegen die Ungläubigen des momentanen §YKreuzzugs§!;;[Root.GetTitledFirstName] está guerreando contra los infieles en la §Ycruzada§! en curso;;;;;;;;x
POPE_AIREASON_MODIFIER_WAGING_CRUSADE_TARGET;[FromFrom.GetTitledFirstName] is waging war against the infidels in the current §YCrusade§!;[FromFrom.Get_Le_TitledFirstName] mène une guerre contre les infidèles dans la §Ycroisade§! actuelle;[FromFrom.GetTitledFirstName] führt Krieg gegen die Ungläubigen des momentanen §YKreuzzugs§!;;[FromFrom.GetTitledFirstName] está guerreando contra los infieles en la §Ycruzada§! en curso;;;;;;;;x
POT_ARTIFACTS;Artifacts;Artefacts;Artefakte;;Artefactos;;;;;;;;;x
POT_ARTIFACTS_DESC;The top two participants will receive two artifacts each. The remaining artifacts are then handed out in participation order to the remaining participants.;Les deux premiers participants recevront deux artefacts chacun. Les artefacts restants sont alors distribués selon l'ordre de participation des participants suivants.;Die beiden Teilnehmer mit dem höchsten Teilnahmewert erhalten jeweils zwei Artefakte. Die restlichen Artefakte werden dann in Reihenfolge an die verbleibenden Teilnehmer verteilt.;;Los dos primeros participantes recibirán dos artefactos cada uno. Lo rasantes se distribuirán entre el resto de participante según su participación.;;;;;;;;;x
POT_ARTIFACTS_HEADER;§YDistribution of $POT$ Artifacts§!;§YDistribution de $POT$ artefacts§!;§YVerteilung von $POT$ Artefakten§!;;§YReparto de $POT$ artefacto§!;;;;;;;;;x
POT_DISTRIBUTION_ENTRY;$WHO$: $SHARE|+0$;$WHO$: $SHARE|+0$;$WHO$: $SHARE|+0$;;$WHO$: $SHARE|+0$;;;;;;;;;x
POT_GOLD;Gold;Or;Gold;;Oro;;;;;;;;;x
POT_GOLD_DESC;Part of the Gold is distributed evenly to all participants when the Crusade War launches, while the rest is distributed based on participation when the Crusade succeeds.;Une partie de l'or est distribuée équitablement à tous les participants lorsque la guerre de la croisade est lancée, tandis que le reste est distribué selon la participation lorsque la croisade réussit.;Ein Teil des Goldes wird, wenn der Kreuzzug beginnt, gleichermaßen unter allen Teilnehmern aufgeteilt. Der Rest wird basierend auf der Teilnahme ausgegeben, wenn der Kreuzzug erfolgreich ist.;;Parte del oro se distribuye equitativamente entre todos los participantes al empezar la cruzada y el resto se distribuye según la participación cuando esta tenga éxito.;;;;;;;;;x
POT_GOLD_HEADER;§YDistribution of $POT$ Gold§!;§YDistribution de $POT$ pièces d'or§!;§YVerteilung von $POT$ Gold§!;;§YReparto de $POT$ oro§!;;;;;;;;;x
POT_PIETY;Piety;Piété;Pietät;;Piedad;;;;;;;;;x
POT_PIETY_DESC;The Piety is distributed based on participation when the Crusade succeeds.;La piété est distribuée selon la participation lorsque la croisade réussit.;Pietät wird basierend auf der Teilnahme verteilt, wenn der Kreuzzug erfolgreich ist.;;Cuando la cruzada tenga éxito, se distribuirá la piedad según la participación.;;;;;;;;;x
POT_PIETY_HEADER;§YDistribution of $POT$ Piety§!;§YDistribution de $POT$ points de piété§!;§YVerteilung von $POT$ Pietät§!;;§YReparto de $POT$ piedad§!;;;;;;;;;x
POT_PRESTIGE;Prestige;Prestige;Prestige;;Prestigio;;;;;;;;;x
POT_PRESTIGE_DESC;The Prestige is distributed based on participation when the Crusade succeeds.;Le prestige est distribué selon la participation lorsque la croisade réussit.;Prestige wird basierend auf der Teilnahme verteilt, wenn der Kreuzzug erfolgreich ist.;;Cuando la cruzada tenga éxito, se distribuirá el prestigio según la participación.;;;;;;;;;x
POT_PRESTIGE_HEADER;§YDistribution of $POT$ Prestige§!;§YDistribution de $POT$ points de prestige§!;§YVerteilung von $POT$ Prestige§!;;§YReparto de $POT$ prestigio§!;;;;;;;;;x
PRESTIGIOUS_CONSORT;Since [ThirdPartyCharacter.GetSheHe] is your close relative, [Recipient.GetSheHe] will be duly grateful (§G+$OPINION$§!).;Puisqu'[ThirdPartyCharacter.GetIlElle] un[ThirdPartyCharacter.Get_E] proche parent[ThirdPartyCharacter.Get_E], [Recipient.GetIlElle] sera comme prévu reconnaissant[Recipient.Get_E] (§G+$OPINION$§!).;Da [ThirdPartyCharacter.GetSheHe] mit Euch nahe Verwandt ist, wird [Recipient.GetSheHe] dankbar sein (§G+$OPINION$§!).;;Como [ThirdPartyCharacter.GetElElla] es un pariente cercano, se sentirá muy agradecid[Recipient.GetOA] (§G+$OPINION$§!).;;;;;;;;x
RANDOM_WORLD;Random World;Monde aléatoire;Zufällige Welt;;Mundo aleatorio;;;;;;;;;x
RANDOM_WORLD_REQUIRES_HOLY_FURY;§RThis save was created as a Random World and requires the Holy Fury DLC to continue.§!;§RCette sauvegarde a été créée en tant que Monde aléatoire et nécessite le DLC 'Fureur Sacrée' pour continuer.§!;§RDieser Spielstand wurde mit einer zufälligen Welt generiert und erfordert den DLC "Holy Fury"§!;;§REsta partida se creó como Mundo aleatorio y requiere el DLC Holy Fury para continuar.§!;;;;;;;;;x
RANDOM_WORLD_SAVE_TOOLTIP;This save was created with Random World enabled;Cette sauvegarde a été créée avec le Monde aléatoire activé;Dieser Speicherstand wurde mit aktiver Zufälliger Welt erstellt.;;Esta partida se creó con Mundo aleatorio activado;;;;;;;;;x
RANDOM_WORLD_SCENARIO_DESC;The world as it never was – but could have been. The most minuscule change in history can have the most vast of consequences, especially if playful Gods are involved. This brand new world was forged in the furnace of history, albeit one much different from our own. Left until red-hot, the Gods then shaped the malleable planet into something befitting their whims.\n\nThey now leave its fate in your hands, to steer the direction of history towards its inevitable conclusion. Will this world triumph and enter ages of progress and splendor? Or will it be left to be overrun by darkness and stagnation? Only time will tell.;Le monde comme il n'a jamais existé – mais aurait pu. Le changement le plus minuscule de l'Histoire peut avoir les conséquences les plus vastes, surtout si des dieux espiègles sont impliqués. Ce tout nouveau monde a été créé dans les forges de l'Histoire, bien qu'elles soient très différentes des nôtres. Chauffée à vif, la planète malléable a été façonnée par les dieux selon leurs caprices.\n\nIls laissent maintenant son destin entre vos mains, pour orienter la direction de l'Histoire vers sa conclusion inévitable. Ce monde triomphera-t-il et entrera-t-il dans des âges de progrès et de splendeur ? Ou sera-t-il envahi par les Ténèbres et la stagnation ? Seul le temps nous le dira.;Die Welt wie sie nie war, aber hätte sein können. Die kleinste Veränderung in der Geschichte kann weitreichende Folgen haben, besonders wenn Götter involviert sind. Diese neue Welt wurde auf dem Amboss der Geschichte geschmiedet, ist aber gänzlich anders der unseren. Die Götter ließen den Planeten bis zum letzten Moment im Ofen und schmiedeten ihn anschließend zu etwas, das ihren Launen entsprach.\n\nSie Lassen sein Schicksal nun in Euren Händen, um die Richtung der Geschichte auf ihren unvermeidlichen Ausgang zu lenken. Wird diese Welte triumphieren und in ein Zeitalter voller Fortschritt und Pracht eintreten oder wird es von Dunkelheit und Stagnation überrannt werden? Nur die Zeit wird dies zeigen.;;El mundo que nunca fue, pero pudo haber sido. El cambio más minúsculo puede tener las más vastas consecuencias, especialmente si están involucrados unos dioses caprichosos. Este nuevo mundo se forjó en el horno de la historia, aunque una muy diferente de la nuestra. Llevada al rojo vivo, los dioses dieron forma al maleable planeta en algo que respondiera tus caprichos.\n\nAhora dejan su destino en tus manos para que guíes la historia a su conclusión inevitable. ¿Triunfará este mundo y entrará en eras de progreso y esplendor, o será invadido por la oscuridad y el estancamiento? El tiempo lo dirá.;;;;;;;;;x
RANDOM_WORLD_TOOLTIP;§YRandomize World§!;§YMonde aléatoire§!;§YZufällige Welt erstellen§!;;§YHaz aleatorio el mundo§!;;;;;;;;;x
RANDOM_WORLD_TOOLTIP_DELAYED;§GClick to open the Random World interface§!\nA Random World seeks to emulate history, albeit in a way that could have been – rather than the way it was. Rulers will range from lowly Counts to mighty Emperors, with complex and dynamic De Jure structures. Everything from Cultures, Religions, Names and Titles can be dynamically randomized – ensuring that a truly unique world is created each time.;§GCliquer pour ouvrir l'interface du Monde aléatoire§!\nUn monde aléatoire vise à imiter l'Histoire, mais plutôt celle qui aurait pu être que celle qui a été. Les dirigeants vont des humbles comtes aux puissants empereurs, avec des structures de jure complexes et dynamiques. Tout ce qui provient des cultures, des religions, des noms et des titres peut être généré aléatoirement – assurant ainsi qu'un monde vraiment unique soit créé à chaque fois.;§GKlicken, um das Interface für die Zufällige Welt zu öffnen§!\nEine Zufällige Welt versucht die Geschichte nachzuahmen, allerdings auf eine Weise, die hätte sein können und nicht so wie sie tatsächlich war. Die Herrscher reichen hier von einfachen Grafen bis hin zu mächtigen Kaisern mit komplexen und dynamischen De-Jure-Strukturen. Alles von Kulturen, Religionen, Namen und Titeln kann dynamisch randomisiert werden, damit sichergestellt ist, dass jedes Mal eine wirklich einzigartige Welt entsteht.;;§Gas clic para abrir la interfaz del Mundo aleatorio§!\nUn Mundo aleatorio busca imitar la historia, aunque más bien cómo pudo haber sido, en lugar de más bien cómo fue. Los gobernantes irán de humildes condes a poderosos emperadores, con estructuras de iure complejas y dinámicas. Todo respecto a las culturas, nombres y títulos se puede aleatorizar dinámicamente, garantizando que cada vez se cree un mundo realmente único.;;;;;;;;;x
RANDOM_WORLD_TRIGGER;Is a Random World;Est un monde aléatoire;Ist eine Zufällige Welt;;Es un mundo aleatorio;;;;;;;;;x
RANDOMIZED_NAME_TRIGGER;Name is randomized;Le nom est aléatoirisé;Name ist zufällig;;Nombre aleatorio;;;;;;;;;x
RD_BON_NOT_PLAYABLE;The §YBön§! religion is not playable without The Old Gods DLC, the Holy Fury DLC, or the Jade Dragon DLC;La religion bön n'est pas jouable sans le DLC 'Les Anciens Dieux', 'Fureur Sacrée' ou 'Dragon de Jade';Die §YBönische§! Religion kann ohne den DLC "Old Gods", "Holy Fury" oder "Jade Dragon" nicht gespielt werden;;No se puede jugar con la religión §Ybön§! sin los DLC "The Old Gods", "Holy Fury" o "Jade Dragon";;;;;;;;x
RD_NOT_PLAYABLE_WITHOUT_PAGAN_DLC;Pagans are not playable without The Old Gods DLC or the Holy Fury DLC;Les païens ne sont pas jouables sans le DLC 'Fureur Sacrée';Heiden können ohne den DLC "Old Gods" oder "Holy Fury" nicht gespielt werden;;No se puede jugar con paganos sin los DLC "The Old Gods" u "Holy Fury";;;;;;;;x
RD_ZOROASTRIAN_NOT_PLAYABLE;Zoroastrians are not playable without The Old Gods DLC;Les zoroastriens ne sont pas jouables sans le DLC 'Les Anciens Dieux';Zoroastrier können ohne den DLC "Old Gods" nicht gespielt werden;;No se puede jugar con zoroástricos sin el DLC "The Old Gods";;;;;;;;x
RECIPIENT_DELAYED_TOOLTIP;This is the character who the Pope wants to grant the Crusader Kingdom, should the Crusade be successful. If no character is chosen, it means the Pope has no preference and the Beneficiary of the top contributor will be chosen to rule the Crusader Kingdom.;C'est le personnage choisi par le pape pour se voir accorder le royaume croisé en cas de victoire de la croisade. Si aucun personnage n'est choisi, cela signifie que le pape n'a pas de préférence et que le bénéficiaire du principal contributeur sera choisi.;Dies ist der Charakter, dem der Papst das Kreuzritter-Königreich gewähren wird, sollte der Kreuzzug erfolgreich sein. Wenn kein Charakter gewählt wurde, bedeutet dies, dass der Papst keine Präferenz hat und derjenige dazu ausgewählt wird, das Kreuzritter-Königreich zu regieren, der am meisten beigetragen hat. ;;Este es el personaje al cual el Papa quiere conceder el reino cruzado, si la cruzada tiene éxito. Si no se elige ningún personaje, significa que el Papa no tiene preferencias y se elegirá al Beneficiario del principal contribuyente para gobernar el reino cruzado.;;;;;;;;x
RECIPIENT_I_GUESS;Recipient;Bénéficiaire papal;Empfänger;;Receptor;;;;;;;;x
RECIPIENT_TOOLTIP;§YCrusader Kingdom Recipient§!;§YBénéficiaire papal du royaume croisé§!;§YEmpfänger des Kreuzritter-Königreichs§!;;§YReceptor del reino cruzado§!;;;;;;;;x
RECONQUISTA_ADVENTURE_TITLE_NAME;The Reconquista;La Reconquista;Die Reconquista;;La Reconquista;;;;;x
REFORM_RELIGION_DESC;[GetReformPaganismDesc];[GetReformPaganismDesc];[GetReformPaganismDesc];;[GetReformPaganismDesc];;;;;;;;;x
REFORM_RELIGION_PREVIEW;§YPreview Reformation of the $RELIGION$ Faith§!\nWhile you cannot reform at this time, you may view the tenets you could choose for your reformed faith;§YAperçu de la réforme de la foi $RELIGION$§!\nBien que vous ne puissiez pas lancer la réforme actuellement, vous pouvez voir les caractéristiques possibles pour votre foi réformée;§YReformation des $RELIGION$en Glaubens betrachten§!\nAuch wenn Ihr zu diesem Zeitpunkt noch nicht reformieren könnt, könnt Ihr die Grundsätze einsehen, die Ihr für Euren späteren reformierten Glauben wählen könnt.;;§YAvanza la reforma del credo $RELIGION$ §!\nAunque no puedas reformarla ahora, puedes ver los principios que podrías elegir para el credo reformado;;;;;;;;;x
REFORMATION_CLOSE;§GLeft-click to cancel Reformation§!;§GClic gauche pour annuler la réforme§!;§GLinksklick, um Reformation abzubrechen§!;;§GClic izdo. para cancelar Reforma§!;;;;;;;;;x
REFORMATION_CUSTOMIZATION;§LCustomization§!;§LPersonnalisation§!;§LIndividualisierung§!;;§LPersonalización§!;;;;;;;;;x
REFORMATION_CUSTOMIZE;Apply;Appliquer;Anwenden;;Aplicar;;;;;;;;;x
REFORMATION_CUSTOMIZE_DESC;Here you can customize the parameters of the religion. This will affect the features of the religion. Note that unique pagan doctrines are not available, and all religions will retain their default leadership.;Ici vous pouvez personnaliser les paramètres de la religion. Remarque : les doctrines païennes uniques ne sont pas disponibles et toutes les religions conserveront leur hiérarchie par défaut.;Hier könnt Ihr die Parameter der Religion individualisieren. Dies beeinflusst die Merkmale der Religion. Beachtet, dass einzigartige heidnische Lehren nicht verfügbar sind und alle Religionen ihre standardmäßige Führung beibehalten werden.;;Aquí puedes personalizar los parámetros de la religión, lo que afectará a sus características. Ten en cuenta que las doctrinas paganas únicas no están disponibles y todas las religiones conservarán su liderazgo predeterminado.;;;;;;;;;x
REFORMATION_CUSTOMIZE_TOOLTIP;§GLeft-click to apply the selected features to this religion§!;§GClic gauche pour appliquer les caractéristiques sélectionnées à cette religion§!;§GLinksklick, um die ausgewählten Merkmale zu dieser Religion hinzuzufügen§!;;§GHaz clic izquierdo para aplicar las características seleccionadas a esta religión§!;;;;;;;;;x
REFORMATION_DESCRIPTION;We are presented with the unique opportunity to reshape our faith forever. We must be careful on the path we set out on, as once the new dogma of our religion has been established it will be impossible to change. Many learned priests and scholars have traveled to my court in order to discuss all sorts of theological matters in an attempt to codify a complete and solid reinterpretation of our old oral traditions. \nYet, being the one who made this reformation possible in the first place, it would only be fair if I gave my own opinion on the Nature, Doctrine, and Leadership of our new religion.;Nous sommes confrontés à l'occasion unique de refaçonner notre foi pour toujours. Nous devons être prudents sur le chemin que nous choisissons, car une fois le nouveau dogme de notre religion établi, il sera impossible de le changer. Beaucoup de prêtres instruits et d'érudits se sont rendus à ma cour pour discuter de toutes sortes de questions théologiques dans le but de codifier une réinterprétation complète et solide de nos vieilles traditions orales.\nCependant, puisque c'est moi qui ai rendu cette réforme possible en premier lieu, il serait juste que je donne ma propre opinion sur la nature, la doctrine et la hiérarchie de notre nouvelle religion.;Uns bietet sich die einmalige Gelegenheit unseren Glauben neu zu gestaltet. Wir müssen auf dem eingeschlagenen Weg vorsichtig sein, denn wenn das neue Dogma unserer Religion erst einmal etabliert ist, wird es unmöglich sein, es zu ändern. Viele Priester und Gelehrte sind an meinen Hof gekommen, um alle möglichen theologischen Fragen zu diskutieren und so eine vollständige und solide Neuinterpretation unserer alten mündlichen Überlieferungen zu kodifizieren.\nAls derjenige, der diese Reformation überhaupt möglich gemacht hat, wäre es allerdings nur gerecht, wenn ich meine eigene Meinung über die Beschaffenheit, Lehre und Führung unserer neuen Religion abgeben würde. Es wird gewiss nicht leicht sein, sich gegen das Kreuz, den Halbmond und die hartnäckigsten der alten Gläubigen zu stellen.;;Se nos presenta la oportunidad única de remodelar nuestra fe para siempre. Debemos tener cuidado en el camino que nos proponemos, ya que una vez que se establezca el nuevo dogma de nuestra religión, será imposible cambiarlo. Muchos sacerdotes y eruditos han viajado a mi corte para discutir todo tipo de asuntos teológicos en un intento de codificar una reinterpretación completa y sólida de nuestras viejas tradiciones orales. \nSin embargo, siendo el que hizo posible esta reforma, sería justo dar mi opinión sobre la naturaleza, la doctrina y el liderazgo de nuestra nueva religión. \nNo será fácil oponerse a la Cruz y a la Media luna, así como a los más tercos entre los viejos creyentes.;;;;;;;;;x
