AbrahamDLC;Sons of Abraham;Les Fils d'Abraham (Sons of Abraham);Sons of Abraham;;Hijos de Abraham;;;;;;;;;x
DLC_INTERESTING_CHAR_mayor_gunnar_DESC;"The city of Visby is known to have been a center of mercantile as early as 900. With access to fresh water and a natural harbor, the town flourished as part of the German Hanseatic League."\n;La ville de Visby est connue pour avoir été un centre de commerce dès 900 ap. J-C. Avec l'accès à l'eau douce et un port naturel, la ville a prospéré dans la Ligue hanséatique. \n;"Die Stadt Visby war bereits im Jahr 900 ein Handelszentrum. Mit dem Zugang zu frischen Wasser und einem natürlichen Hafen blühte die Stadt als Teil der deutschen Hanse auf."\n;;La ciudad de Visby es famosa por haber sido un centro mercantil desde el año 900. Con acceso a agua dulce y un puerto natural, la ciudad floreció como parte de la Liga hanseática alemana.\n;;;;;;;;;x
DLC_INTERESTING_CHAR_mayor_heinrich_DESC;"The Hanseatic League (the Hansa) was a confederation of merchant guilds that dominated the Baltic maritime. As a vassal of the Holy Roman Empire, with the Republic Expansion you can play as this merchant league that dominated the Baltic trade for 300 years."\n;La Ligue hanséatique (La Hanse) était une confédération de guildes marchandes qui dominait la mer Baltique. En tant que vassal du Saint-Empire romain germanique, avec l'extension 'La République', vous pouvez jouer cette ligue marchande qui a dominé le commerce balte pendant 300 ans. \n;"Der Hanseorden war eine Konföderation mehrerer Handelsgilden, die den Ostseeraum beherrschten. Mit der Erweiterung "Republic" könnt Ihr diesen Handelsorden spielen, der ein Vasall des Heiligen Römischen Reiches war und den Ostseehandel seit 300 Jahren dominiert."\n ;;La Liga Hanseática (Hansa) era una confederación de gremios de comerciantes que dominó el Mar báltico. Con The Republic, puedes jugar como esta liga mercantil, vasalla del Sacro Imperio Romano, que dominó el comercio báltico durante 300 años.;;;;;;;;;x
DLC_INTERESTING_CHAR_muhammad_DESC;"The Umayyad Caliphate at its peak was one of the largest empires in history. But after the Abbasid Revolt in the 740, the realm is now the southern part of today's Spain. History, as we know, tends to repeat itself and Muhammad I's reign had several revolts and separatists movements."\n;Le califat omeyyade à son apogée fut l'un des plus grands empires de l'Histoire. Cependant, après la révolte abbasside dans les années 740, le pays ne fut plus que la partie méridionale de l'Espagne actuelle. L'Histoire, comme nous le savons, tend à se répéter. Le règne de Muhammad I subira ainsi plusieurs révoltes et mouvements séparatistes. \n;"Das Umayyad Kalifat war in seiner Hochzeit eines der größten Reiche der Geschichte. Nach dem Abbasidenaufstand in den 740ern allerdings ist das einzige Reich jetzt der südliche Teil des heutigen Spaniens. Wie wir wissen, tendiert die Geschichte dazu, sich zu wiederholen und die Herrschaft von Mohammed I. war ebenfalls durch Revolten und andere seperatistische Bewegungen gezeichnet."\n;;El califato omeya fue, en su cénit, uno los mayores imperios de la historia. Pero tras la revuelta abasí de 740, el reino se redujo a la esquina sur de lo que hoy es España. La historia, como ya sabemos, tiende a repetirse, y el reinado de Mohamed I sufrió varias revueltas y movimientos separatistas.;;;;;;;;;x
DLC_INTERESTING_CHAR_offa_DESC;"Offa, a Christian king that many views as the most powerful Anglo-Saxon king before Alfred the Great. He was King of Mercia, a kingdom of Anglo-Saxon England and came to the throne after a period of civil war."\n;Offa, un roi chrétien souvent vu comme le plus puissant roi anglo-saxon avant Alfred le Grand. Il était Roi de Mercie – un royaume de l'Angleterre anglo-saxonne – accéda au trône après une période de guerre civile. \n;"Offa, ein christlicher König, den viele als den mächtigsten angelsächsischen König vor Alfred dem Großen ansahen. Er war König von Mercia, einem Königreich im angelsächsischen England und bestieg den Thron nach einem Bürgerkrieg."\n;;Offa, rey cristiano que muchos consideran el rey anglosajón más poderoso antes de Alfredo el Grande. Rey de Mercia, un reino de la Inglaterra anglosajona llegó al trono después de un período de guerra civil.\n;;;;;;;;;x
DLC_INTERESTING_CHAR_orhan_ottoman_DESC;"Orhan Gazi was the second bey of the Ottoman Sultanate. The name of the dynasty comes from Osman I, Orhan's father, while the realm he inherited was only a small principality during Osman's lifetime, transformed into a world empire in the centuries after his death."\n;Orhan Gazi fut le deuxième bey du Sultanat ottoman. Le nom de la dynastie vient d'Osman I, son père. Bien que le pays dont il hérita n'était qu'une petite principauté, il est devenu un grand empire dans les siècles qui ont suivi sa mort. \n;"Orhan Gazi war der zweite Bey des Osmanischen Sultanats. Der Name der Dynastie stamme von Osman I., Orthans Vater und während das von ihm geerbte Reich zu Osmans Lebzeiten nur ein kleines Fürstentum war, wandelte es sich in den Jahrhunderten nach seinem Tod in ein Weltreich."\n;;Orhan Gazi fue el segundo bey del sultanato otomano. El nombre de la dinastía viene de Osmán I, padre de Orhan. El pequeño principado que heredó a la muerte de Osmán se transformó en un imperio mundial siglos después de su muerte.;;;;;;;;;x
DLC_INTERESTING_CHAR_philippe_DESC;"Philippe I, nicknamed the Amorous, was King of the Franks from 1060 until his death. He was excommunicated in 1095 after marrying another woman while already married. A significant portion of his reign was spent on his power-hungry vassals, putting down their frequent revolts."\n;Philippe Ier, surnommé l'Amoureux, était roi des Francs de 1060 jusqu'à sa mort. Il a été excommunié en 1095 par le pape après avoir épousé une autre femme alors qu'ils étaient déjà tous deux mariés avec quelqu'un d'autre. Une partie importante de son règne fut consacrée à ses vassaux avides de pouvoir en matant leurs fréquentes révoltes. \n;"Philipp I war von 1060 bis zu seinem Tod König der Franken. Er wurde 1095 exkommuniziert, nachdem er bereits verheiratet eine andere Frau geheiratet hatte. Ein großer Teil seiner Herrschaft wurde für seine machthungrigen Vasallen aufgewendet, um ihre häufigen Revolten niederzuschlagen."\n;;Felipe I, apodado el Amoroso, fue rey de los francos de 1060 hasta su muerte. Tras casarse con otra mujer cuando ya estaba casado, fue excomulgado por el papa en 1095. Pasó una parte significativa de su reinado sofocando las frecuentes revueltas de sus vasallos hambrientos de poder.\n;;;;;;;;;x
DLC_INTERESTING_CHAR_purgyal_lha_DESC;"Ü-Tsang is one of the three traditional provinces of Tibet and is the cultural heartland of the Tibetan people. After Emperor Langdarma's assassination, a civil war arose. It ultimately led to the collapse of the Tibetan Empire and the period that followed is known as the Era of Fragmentation."\n;Ü-Tsang est l'une des trois provinces traditionnelles du Tibet et le coeur de la culture tibétaine. Après l'assassinat de l'empereur Langdarma, une guerre civile a éclaté. Cela a finalement conduit à l'effondrement de l'Empire tibétain et la période qui a suivi est connue comme l'ère de la fragmentation. \n;"Ü-Tsang ist eine der frei traditionellen Provinzen Tibets und das kulturelle Herz des tibetischen Volkes. Nach der Ermordung von Kaiser Langdarma brach ein Bürgerkrieg aus. Dieser führte schließlich zum Zusammenbruch des tibetianischen Reiches und die darauffolgende Periode wird als Ära der Fragmentierung bezeichnet."\n;;Ü-Tsang es una de las tres provincias tradicionales del Tíbet y centro cultural del pueblo tibetano. Tras el asesinato del emperador Langdarma, se inició una guerra civil que en última instancia, condujo al colapso del Imperio tibetano y el período que siguió se conoce como la Era de la Fragmentación.\n;;;;;;;;;x
DLC_INTERESTING_CHAR_purgyal_trisong_DESC;"Trison Detsen was the 37th emperor of Tibet. He was the second of the Three Dharma Kings of Tibet, and played a pivotal role in the introduction of Buddhism to the country which laid the groundwork for Tibetan Buddhism."\n;Trison Detsen fut le 37e empereur du Tibet. Deuxième des trois rois du Dharma du Tibet, il joua un rôle central dans l'introduction du bouddhisme dans le pays, jetant les bases du bouddhisme tibétain. \n;"Trison Detsen war der 37. Kaiser von Tibet. Er war der zweite der frei Dharmakönige Tibets und spielte eine entscheidende Rolle bei der Einführung des Buddhismus in das Land, das den Grundstein für den tibetianischen Buddhismus legte."\n;;Trison Detsen fue el 37º emperador del Tíbet. Fue el segundo de los Tres Reyes dharma del Tíbet y desempeñó un papel fundamental en la introducción del budismo en el país que sentó las bases del budismo tibetano.\n;;;;;;;;;x
DLC_INTERESTING_CHAR_renaud_DESC;"Renaud of Châtillon joined the Second Crusade after losing a part of his birthright. He married Constance, the reigning Princess of Antioch. Renaud was the only Christian leader to pursue an offensive policy against Saladin. He was captured by Saladin and beheaded after he refused to convert to Islam."\n;Renaud de Châtillon rejoignit la deuxième croisade après avoir perdu une partie de son droit d'aînesse. Il épousa Constance, la princesse régnante d'Antioche. Renaud fut le seul chef chrétien à poursuivre une politique offensive contre Saladin. Il fut finalement capturé par Saladin et décapité après avoir refusé de se convertir à l'islam. \n;"Renaud de Châtillon schloss sich dem Zweiten Kreuzzug an, nachdem er einen Teil seines Geburtsrecht verloren hatte. Er heiratete Konstanze, die herrschende Prinzessin von Antioch. Renaud war der einzige christliche Führer, der eine offensive Politik gegen Saladin verfolgte. Er wurde von Saladin gefangen genommen und enthauptet, nachdem er sich geweigert hatte, zum Islam überzutreten."\n;;Reinaldo de Châtillon se unió a la Segunda Cruzada después de perder parte de sus derechos de nacimiento. Se casó con Constanza, princesa reinante de Antioquía. Reinaldo fue el único líder cristiano que siguió una política ofensiva contra Saladino. Capturado por este, fue decapitado tras de negarse a convertirse al Islam.\n;;;;;;;;;x
DLC_INTERESTING_CHAR_saladin_DESC;"Saladin, by order of his lord, was sent to Fatimid Egypt in 1164. In 1169, al-Adid appointed Saladin, a Sunni Muslim, as his vizier in the Isma'ili Shia caliphate. Saladin began to undermine the establishment, and when al-Adid died, he abolished the Fatimid Caliphate."\n;Saladin, par ordre de son seigneur, fut envoyé en Égypte fatimide en 1164. En 1169, al-Adid nomma Saladin, un musulman sunnite, comme vizir du califat chiite ismaélien. Saladin commença à miner le pouvoir en place, et quand al-Adid est mort, il a aboli le califat fatimide. \n;"Saladin wurde 1164 im Auftrag des Herrn ins fatimitische Ägypten entsandt. 1169 ernannte al-Adid Saladin, einen sunnitischen Moslem, zu seinem Wesir im Isma'ili-Schiiten-Kalifat. Saladin begann damit, die Oberschicht zu unterwandern und als al-Adid starb, schaffte er das fatimidische Kalifat ab."\n;;Saladino fue al Egipto fatimí por orden de su señor en 1164. En 1169. al-Adid nombró a Saladino, musulmán suní, su visir en el califato chií ismailí. Saladino empezó a socavar la institución, y a la muerte de al-Adid, abolió el califato fatimí.\n;;;;;;;;;x
DLC_INTERESTING_CHAR_satrap_vandad_DESC;"The House of Karen, also known as Karen-Pahlavi, was an aristocratic feudal family with their seat of the house at Nahavand. In 783, the Karenas proclaimed independence and remained independent until the 11th century, with some successful temporary attempts in conquering them notwithstanding."\n;La maison des Karen, également connue sous le nom de Karen-Pahlav, était une famille féodale aristocratique de Nahavand. En 783, les Karen proclamèrent l'indépendance et restèrent indépendants jusqu'au XIe siècle, malgré quelques tentatives temporairement réussies de les conquérir. \n;"Das Haus Karen, auch Karen-Pahlawi, war eine aristokratische feudale Familie mit Sitz bei Nahawand. 783 proklamierten die Karen ihre Unabhängigkeit und blieben bis ins 11. Jahrhundert unabhängig, obwohl es einige erfolgreiche Versuche gab, sie vorübergehend zu erobern."\n;;La Casa de Karen, también conocida como Karen-Pahlavi, era una familia feudal aristocrática con su sede en Nahavand. En 783, los karenas se declararon independientes y siguieron así hasta el siglo XI, a pesar de algunos intentos temporales exitosos de conquistarlos.\n;;;;;;;;;x
